age	job	marital	education	default	balance	housing	loan	contact	day	month	duration	campaign	pdays	previous	poutcome	y	job_blue-collar	job_entrepreneur	job_housemaid	job_management	job_retired	job_self-employed	job_services	job_student	job_technician	job_unemployed	job_unknown	marital_married	marital_single	education_secondary	education_tertiary	education_unknown	month_aug	month_dec	month_feb	month_jan	month_jul	month_jun	month_mar	month_may	month_nov	month_oct	month_sep	poutcome_other	poutcome_success	poutcome_unknown	contact_telephone	contact_unknown	default_code	loan_code	housing_code	y_code
47	admin.	married	secondary	no	175	yes	no	cellular	15	may	236	4	262	7	failure	no	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
31	services	married	secondary	no	2423	yes	yes	cellular	11	may	88	3	362	1	other	no	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0
35	blue-collar	single	secondary	no	2158	yes	no	cellular	6	feb	288	2	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
29	unemployed	married	secondary	no	687	no	no	cellular	8	oct	309	2	88	6	other	no	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
31	blue-collar	married	secondary	no	0	yes	no	unknown	2	jun	245	1	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0
51	admin.	married	secondary	no	42	yes	no	cellular	13	may	80	2	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
49	technician	divorced	secondary	no	-96	no	yes	cellular	12	aug	252	3	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
39	blue-collar	married	secondary	no	983	yes	no	unknown	6	may	97	1	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
34	management	married	tertiary	no	118	no	yes	telephone	17	jul	171	3	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
33	blue-collar	married	secondary	no	26	yes	no	cellular	17	apr	342	3	332	1	other	no	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
51	services	married	secondary	no	53	yes	no	unknown	26	may	140	2	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
49	blue-collar	married	primary	no	201	yes	yes	cellular	18	jul	297	2	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
37	technician	divorced	secondary	no	4965	no	no	cellular	6	aug	222	2	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
48	technician	married	secondary	yes	295	no	yes	cellular	17	nov	190	2	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0
29	blue-collar	married	secondary	no	-95	yes	no	cellular	18	may	164	1	370	1	failure	no	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
28	blue-collar	married	secondary	no	255	yes	no	cellular	29	jan	602	2	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
32	blue-collar	single	primary	no	121	yes	no	cellular	20	nov	758	1	-1	0	unknown	yes	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1
45	admin.	married	secondary	yes	-571	no	no	cellular	13	aug	332	2	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
29	unemployed	single	tertiary	no	150	yes	no	cellular	5	may	165	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
28	admin.	single	secondary	no	177	yes	yes	cellular	6	may	150	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0
31	blue-collar	married	secondary	no	1908	no	no	cellular	12	may	225	1	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
33	blue-collar	married	tertiary	no	870	no	yes	cellular	8	jul	545	3	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
37	services	married	secondary	no	145	yes	no	telephone	22	jul	74	13	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0
46	admin.	married	secondary	no	-522	yes	no	cellular	27	mar	243	3	239	13	other	yes	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1
31	housemaid	married	secondary	no	0	yes	no	unknown	9	may	327	2	-1	0	unknown	no	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
33	entrepreneur	married	tertiary	no	4465	yes	no	cellular	20	nov	161	1	183	2	failure	no	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
33	blue-collar	married	secondary	no	941	yes	no	unknown	26	may	218	2	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
52	technician	married	secondary	no	118	no	no	cellular	28	aug	16	20	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
39	services	married	secondary	no	823	yes	yes	cellular	28	jul	780	2	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
56	retired	married	secondary	no	296	yes	no	unknown	13	may	128	1	-1	0	unknown	no	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
35	blue-collar	married	primary	no	151	yes	no	cellular	11	may	301	2	298	6	failure	no	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
30	student	single	secondary	no	459	no	no	cellular	13	jul	98	2	210	22	success	no	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
36	blue-collar	married	secondary	no	1654	yes	yes	cellular	21	jul	167	2	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
39	blue-collar	married	secondary	no	0	yes	no	cellular	13	may	513	3	176	2	failure	no	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
54	technician	divorced	tertiary	no	2133	no	no	cellular	18	nov	176	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
52	management	married	secondary	no	0	no	no	cellular	30	jul	249	3	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
37	admin.	married	secondary	no	1335	yes	no	telephone	3	apr	309	4	262	4	other	no	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
19	student	single	primary	no	103	no	no	cellular	18	jan	177	2	95	4	failure	no	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	blue-collar	married	primary	no	391	yes	no	cellular	17	apr	728	1	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
53	unknown	divorced	tertiary	no	2272	yes	no	unknown	14	may	243	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
53	management	married	tertiary	no	146	no	no	unknown	30	may	150	1	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
39	management	married	tertiary	no	562	no	no	cellular	13	sep	303	2	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
39	housemaid	married	secondary	no	4136	yes	no	cellular	19	nov	194	2	170	3	failure	no	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
49	technician	divorced	tertiary	no	0	yes	no	cellular	12	jun	177	3	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
43	admin.	married	secondary	no	3215	yes	no	cellular	21	jul	228	3	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
39	management	divorced	tertiary	no	517	yes	yes	unknown	14	may	1328	1	-1	0	unknown	yes	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1
33	blue-collar	single	secondary	no	76	yes	no	unknown	4	jun	1141	4	-1	0	unknown	yes	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1
36	admin.	single	tertiary	no	635	no	no	cellular	13	feb	56	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
45	services	married	primary	no	60	no	no	unknown	9	jun	349	2	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
44	blue-collar	married	unknown	no	15578	yes	no	unknown	29	may	401	1	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
56	unemployed	married	primary	no	5496	yes	no	cellular	3	feb	330	3	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
43	technician	divorced	secondary	no	-414	no	no	cellular	27	aug	590	4	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
32	services	married	secondary	no	-344	no	yes	cellular	4	feb	44	1	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
39	technician	married	secondary	no	2266	no	no	cellular	18	feb	208	4	-1	0	unknown	yes	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
32	technician	divorced	secondary	no	273	yes	no	unknown	4	jun	204	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0
31	management	single	tertiary	no	12857	yes	no	telephone	4	may	483	4	87	2	success	yes	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1
42	management	married	tertiary	no	721	no	yes	cellular	5	aug	91	5	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
41	technician	married	secondary	no	169	yes	no	unknown	7	may	296	2	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
39	admin.	divorced	secondary	no	728	yes	yes	cellular	18	oct	222	1	-1	0	unknown	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1
55	blue-collar	married	unknown	no	-102	yes	no	unknown	23	may	35	1	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
34	student	single	unknown	no	1011	no	no	cellular	1	jun	253	1	-1	0	unknown	yes	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
31	technician	single	secondary	no	35	no	yes	cellular	16	jul	229	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
41	blue-collar	single	secondary	no	75	yes	no	unknown	1	jul	479	9	-1	0	unknown	yes	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1
35	blue-collar	married	secondary	no	0	yes	no	cellular	7	may	19	1	360	2	failure	no	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
33	housemaid	married	secondary	no	0	yes	yes	cellular	23	jul	85	13	-1	0	unknown	no	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
44	management	divorced	tertiary	no	388	yes	no	telephone	13	may	246	2	370	2	success	no	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0
48	management	married	unknown	no	1103	yes	no	unknown	15	may	52	1	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
31	technician	married	tertiary	no	162	yes	no	cellular	24	jul	141	11	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
32	management	single	tertiary	no	334	no	no	cellular	22	aug	944	14	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
34	blue-collar	married	primary	no	218	yes	yes	unknown	21	may	260	1	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0
36	self-employed	single	tertiary	no	2000	no	no	unknown	6	jun	94	1	-1	0	unknown	no	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
49	management	divorced	tertiary	no	1115	no	no	unknown	19	jun	138	9	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
33	management	single	tertiary	no	-67	yes	no	unknown	5	may	364	1	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
72	retired	married	secondary	no	4130	no	no	cellular	12	nov	427	1	-1	0	unknown	no	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
49	management	married	tertiary	no	5887	no	no	cellular	2	jun	181	3	293	2	failure	yes	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
36	services	married	tertiary	no	301	no	no	cellular	28	jan	333	1	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
30	admin.	married	secondary	no	2931	yes	no	unknown	29	may	199	3	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
45	management	divorced	tertiary	no	2307	no	no	cellular	14	aug	126	3	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
49	technician	married	secondary	no	775	yes	no	unknown	16	jun	135	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0
44	management	divorced	tertiary	yes	-411	yes	no	unknown	2	jun	432	4	-1	0	unknown	yes	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	1
32	management	married	secondary	no	625	yes	no	cellular	2	jun	352	1	56	2	failure	no	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
21	student	single	secondary	no	546	no	no	unknown	17	apr	94	1	-1	0	unknown	no	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
32	admin.	single	secondary	no	6188	yes	yes	cellular	18	nov	147	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0
50	unemployed	married	primary	no	705	no	no	unknown	5	jun	504	1	-1	0	unknown	yes	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1
23	student	single	secondary	no	0	no	no	cellular	7	aug	217	1	99	7	success	yes	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
44	blue-collar	married	primary	no	-295	yes	no	unknown	14	may	303	4	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
35	management	married	tertiary	no	1906	yes	no	cellular	16	apr	102	1	148	5	other	no	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
34	technician	single	secondary	no	1279	yes	no	cellular	21	oct	339	3	91	10	success	yes	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1
31	self-employed	married	secondary	no	581	yes	no	cellular	14	may	303	3	174	3	failure	no	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
35	blue-collar	married	secondary	no	2737	yes	no	cellular	13	may	199	3	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
25	management	single	tertiary	no	702	no	no	cellular	14	apr	163	2	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
58	housemaid	married	primary	no	4605	no	no	cellular	11	sep	339	1	38	1	failure	no	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
34	technician	single	secondary	no	692	yes	no	unknown	20	may	254	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
38	technician	single	tertiary	no	38	no	no	unknown	16	jun	64	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
37	blue-collar	single	unknown	no	3044	yes	no	unknown	20	may	152	1	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
20	student	single	secondary	no	602	yes	no	cellular	6	may	373	4	-1	0	unknown	no	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
39	admin.	divorced	secondary	no	19	yes	no	cellular	2	jul	503	2	147	5	success	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1
44	entrepreneur	divorced	secondary	no	-600	yes	yes	cellular	29	jan	367	3	-1	0	unknown	no	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
50	blue-collar	married	secondary	no	2719	yes	no	cellular	14	may	97	2	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
53	housemaid	married	primary	no	2581	no	no	cellular	21	oct	828	1	189	1	failure	yes	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
57	technician	married	tertiary	no	-1	no	no	unknown	14	may	850	2	-1	0	unknown	yes	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1
52	admin.	married	secondary	no	0	no	no	unknown	18	jun	161	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
41	housemaid	married	primary	no	15	no	yes	telephone	17	jul	17	3	-1	0	unknown	no	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
58	technician	married	secondary	no	3399	no	no	telephone	30	nov	1628	2	188	8	success	yes	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1
27	blue-collar	single	secondary	no	1311	yes	no	unknown	13	may	805	2	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
60	retired	married	secondary	no	1420	yes	yes	unknown	6	jun	39	4	-1	0	unknown	no	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0
41	technician	married	secondary	no	1043	yes	yes	unknown	14	may	225	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0
56	management	married	tertiary	no	1282	no	no	cellular	19	aug	323	4	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
32	services	single	secondary	no	2251	yes	yes	cellular	18	nov	131	1	124	1	failure	no	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0
46	admin.	single	secondary	no	272	no	no	cellular	31	jul	149	4	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
35	blue-collar	divorced	primary	no	13	no	yes	cellular	9	jul	364	1	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
40	admin.	single	secondary	no	664	no	no	cellular	19	nov	188	2	121	2	success	no	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
44	technician	single	tertiary	no	643	no	no	cellular	26	may	222	3	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
59	retired	divorced	primary	no	-88	yes	no	unknown	5	jun	910	2	-1	0	unknown	yes	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1
35	blue-collar	married	primary	no	147	yes	no	cellular	5	may	358	1	337	3	failure	no	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
52	admin.	married	secondary	no	1113	no	yes	cellular	8	jul	83	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
43	management	married	tertiary	no	40	no	no	cellular	10	feb	147	1	-1	0	unknown	yes	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
